,posx,posy,posz,velx,vely,velz,angx,angy,angz,gyrx,gyry,gryz,accx,accy,accz,tposx,tposy,tposz,tvelx,tvely,tvelz
1186,102.499,44.668,119.788,-13.833992094862024,-53.3261874455684,1.4068466537147986,-0.013033793001040102,0.012657612711429437,0.9910677573818808,-2.68,-6.3,-2.38,-1.74,1.17,-98.41,75.6464020366555,19.57977695122247,80.08172575044429,-50.73812231711282,-1.1202097277375105,-70.59748231896903
1187,103.05,44.417,119.969,9.058179486757993,-4.126321326998597,2.9755544230547497,-0.013033793001040102,0.012657612711429437,0.9910677573818808,-2.68,-6.3,-2.38,-1.74,1.17,-98.41,73.98126926889161,21.178602179144363,79.22590935645246,-78.87989876429859,-8.736906159915003,-79.5188982202475
1188,103.219,44.409,120.056,5.2258882463897125,-0.2473793252729729,2.6902501623427844,-0.011344449963699349,0.007287177003786942,0.9910745788672758,-0.06,-0.24,-2.33,0.04,-0.55,-102.42,72.96830697179772,22.137843628330124,78.70753917931339,-65.22302251068592,-20.457093765735248,-73.99763614556396
1189,102.773,45.059,120.102,-15.54548623213656,22.65597769257576,1.6033461136286675,-0.011344449963699349,0.007287177003786942,0.9910745788672758,-0.06,-0.24,-2.33,0.04,-0.55,-102.42,72.28730162659089,22.777266728477567,78.35993861075761,-51.387626624354745,-35.140974734078426,-71.4390449094473
1190,101.779,42.462,119.924,-34.94831587089515,-91.30862808522586,-6.2583503269811285,-0.011344449963699349,0.007287177003786942,0.9910745788672758,-0.06,-0.24,-2.33,0.04,-0.55,-102.42,71.25735396502925,23.736235937198515,77.83552286573881,-48.45819919832861,23.940088552215684,-71.27514527607212
1191,101.6,41.198,119.974,-1.822309548291224,-12.86815234100607,0.509025013489134,-0.013970477934066007,0.011473354552843571,0.9911026992187728,3.75,-6.88,-0.02,-0.57,2.54,-104.84,68.81551090030729,25.972647875664954,76.59792834884065,-85.41429385734676,28.60237624179061,-87.41435024579249
1192,100.874,39.49800000000001,120.168,-26.63340548075861,-62.36472357753414,7.116915514142216,-0.013970477934066007,0.011473354552843571,0.9911026992187728,3.75,-6.88,-0.02,-0.57,2.54,-104.84,68.10810372541961,26.611212839712024,76.24076979450261,-51.1635647744066,14.846218619053975,-77.2331297377016
1193,100.643,40.272,120.01,-8.49046201345222,28.448561032087365,-5.807328996214256,-0.008989055075836956,0.007887325811483045,0.9911632325024776,10.87,3.87,-0.81,-1.89,3.41,-100.92,67.03904388005132,27.56863058604825,75.70208964219681,-65.3291087888438,-17.193023784860927,-75.27362154633778
1194,100.363,39.462,120.136,-8.807801195344483,-25.479710600817715,3.9635105379047046,-0.008989055075836956,0.007887325811483045,0.9911632325024776,10.87,3.87,-0.81,-1.89,3.41,-100.92,66.32110315252953,28.206588327850646,75.34101759490599,-60.01488896335575,4.048369801761481,-77.6342030853597
1195,99.755,38.689,120.345,-21.904384479590878,-27.84883092553241,7.529632164859429,-0.008989055075836956,0.007887325811483045,0.9911632325024776,10.87,3.87,-0.81,-1.89,3.41,-100.92,65.59902767388263,28.8442620283532,74.97839172046973,-55.336008731707494,5.7038668920527575,-79.7999631154067
1196,99.638,36.98,120.454,-2.5486309277450108,-37.22743808133843,2.374365565164237,0.0032379636890800664,0.02004762539699633,0.9912353095648878,11.29,-24.02,1.24,0.68,0.95,-102.58,64.14265439440784,30.118663220902747,74.24850519268306,-75.81829179290169,33.97871914506057,-85.1259247642874
1197,99.198,35.278,120.641,-14.719165021911886,-56.93640651657573,6.255645134312776,0.0032379636890800664,0.02004762539699633,0.9912353095648878,11.29,-24.02,1.24,0.68,0.95,-102.58,62.67029087326434,31.391645978838078,73.5124838284284,-72.8339561461273,38.523165555805775,-87.83709085318762
1198,98.852,34.766,120.61,-11.568424220134053,-17.118593065632428,-1.0364773145209103,0.009558545857118695,0.035233487219400755,0.9913119665193304,0.11,4.69,-1.73,-1.58,0.65,-101.51,61.555747953634956,32.34533899069187,72.95647449205039,-70.08325950723396,18.184957393193155,-82.69117509315097
1199,98.725,34.134,120.748,-4.888940216345597,-24.329214304962,5.3123917311469855,0.009558545857118695,0.035233487219400755,0.9913119665193304,0.11,4.69,-1.73,-1.58,0.65,-101.51,60.80791661633007,32.98059305797898,72.58391286318005,-68.84229097193506,17.197962110333574,-83.27604123786256
1200,98.418,34.03,120.822,-10.539686899203101,-3.570447679208981,2.5405108486678816,0.009558545857118695,0.035233487219400755,0.9913119665193304,0.11,4.69,-1.73,-1.58,0.65,-101.51,59.67908376643444,33.932603451691286,72.02225456714172,-73.14759123513258,15.687243324840026,-86.15047477016245
1201,98.077,35.181,120.863,-10.407129341390714,35.12787645730318,1.2512970762374658,0.009558545857118695,0.035233487219400755,0.9913119665193304,0.11,4.69,-1.73,-1.58,0.65,-101.51,58.54189094513561,34.883498456769736,71.45723810002906,-74.01301353561958,-3.4686523466946833,-86.65729318964418
1202,98.009,35.695,120.845,-2.4141726133417767,18.24830475379,-0.6390456917669856,0.007225939484038344,0.024704464485398432,0.9912877372483402,-4.02,9.74,-0.14,2.68,-1.27,-102.66,57.396500348480004,35.833198738986184,70.88888708529275,-79.92248340272036,6.752476253454871,-86.686362497135
1203,97.585,36.645,120.982,-15.542521994135141,34.82404692082122,5.021994134897378,0.007225939484038344,0.024704464485398432,0.9912877372483402,-4.02,9.74,-0.14,2.68,-1.27,-102.66,56.628433014840404,36.46562936223976,70.50814562919672,-69.46282017129458,-5.045152552479983,-87.01007320360166
1204,97.471,34.255,121.189,-4.15315676345186,-87.07056723377903,7.541258333636694,0.007225939484038344,0.024704464485398432,0.9912877372483402,-4.02,9.74,-0.14,2.68,-1.27,-102.66,55.46974360182136,37.41316223020976,69.9342900167112,-81.61231374042634,55.021307720979394,-92.18272886104609
1205,97.205,33.496,121.378,-9.3235191026991,-26.603575184016837,6.6246056782336895,0.0010317498908531636,0.02468473300508064,0.991274003112362,-9.54,1.84,-1.02,2.94,-0.63,-99.53,54.69296335782254,38.04407452670683,69.54990106885185,-74.40560118820076,27.989161454385705,-89.97094953979294
1206,97.089,32.895,121.556,-2.1314909411634937,-11.043328065855704,3.270736099371528,0.0010317498908531636,0.02468473300508064,0.991274003112362,-9.54,1.84,-1.02,2.94,-0.63,-99.53,52.73625154021801,39.61846720040378,68.58261625449225,-97.24449234592564,43.18673361008826,-100.34748469584116
1207,96.768,33.054,121.7,-12.439931793520305,6.161835374360522,5.580530150364496,0.0010317498908531636,0.02468473300508064,0.991274003112362,-9.54,1.84,-1.02,2.94,-0.63,-99.53,51.947793292696936,40.2470074976772,68.193196366705,-77.37959824328179,18.336126230454482,-92.00698002108207
1208,96.253,33.345,121.824,-17.12157983975533,9.67452375411406,4.12247747597976,-0.009232294152697851,0.018655286395074563,0.9912793316431864,-10.61,6.72,0.63,-3.0,1.51,-99.56,51.15611123927639,40.87481735325984,67.80235543770739,-74.95234615564434,16.87396107835761,-92.53659589776316
1209,96.317,32.908,122.049,2.2315202231517763,-15.237099023709819,7.845188284519128,-0.009232294152697851,0.018655286395074563,0.9912793316431864,-10.61,6.72,0.63,-3.0,1.51,-99.56,49.96265420774842,41.815111352273654,67.21344565404725,-91.63817836675442,34.64357480827664,-98.3004670780483
1210,96.142,32.922,122.158,-6.042609025931327,0.4834087220743688,3.7636821932942457,-0.009232294152697851,0.018655286395074563,0.9912793316431864,-10.61,6.72,0.63,-3.0,1.51,-99.56,49.163134402054034,42.44099271548966,66.81908430199817,-83.12461607419101,24.123039011558976,-94.4325179265989
1211,95.754,31.548,122.252,-9.353454510389833,-33.12280025071112,2.2660431030324983,-0.0170727516755256,0.026108522965503592,0.9911926438308656,-9.89,-5.71,-0.92,-0.29,0.67,-105.94,47.95815992381507,43.37828437579186,66.22492858748484,-87.29408609319498,53.24292137452633,-98.28483783534872
1212,95.396,30.537,122.362,-2.8394670050761746,-8.01871827411167,0.8724619289340056,-0.020375213966817303,0.03278942343659328,0.9911685797071421,-3.66,2.1,-0.42,-0.18,-1.33,-97.57,44.71271566839658,45.86819434168176,64.62535824091688,-122.88442023189468,76.58362460478875,-116.29008276027986
1213,94.897,30.798,122.753,-16.351005963693403,8.552329772593199,12.812110885379296,-0.0210384764558338,0.027049044080984318,0.9911348395429423,2.42,10.41,0.64,1.23,1.06,-99.41,43.484108122613264,46.79811090166025,64.01990893067992,-91.66235343424694,35.15392251528379,-107.15769263238708
1214,94.316,32.058,122.671,-22.59557422315572,49.00245012250619,-3.1890483413057065,-0.0210384764558338,0.027049044080984318,0.9911348395429423,2.42,10.41,0.64,1.23,1.06,-99.41,42.661673790834996,47.416840867776145,63.614596572327535,-84.71880712506305,14.494329654147371,-97.56823875673149
1215,102.98,52.51600000000001,119.916,200.0,200.0,-98.15448197235321,-0.0210384764558338,0.027049044080984318,0.9911348395429423,2.42,10.41,0.64,1.23,1.06,-99.41,41.83661106845378,48.03457222270669,63.207949591222494,-215.9951206225276,-127.03584161035047,-53.80634385835614
1216,76.8,16.724,121.863,-200.0,-200.0,38.36453201970448,-0.04400051794699677,-0.0003471965439965605,0.9911517546654646,1.66,8.04,-0.19,-0.75,0.94,-101.1,22.259300754535538,61.91380017593189,53.50487259448579,34.37110218462081,190.9479862762131,-156.05710371767125
1217,71.74600000000002,17.152,129.059,-134.79490051741618,11.415159758894779,191.9240411799221,-0.041409115567662254,0.003055907115835855,0.9911385742766192,8.34,-9.52,-0.03,5.61,-1.26,-100.06,14.813310139939803,66.8506983450003,49.760913013938676,-33.36374849571498,84.54437358813378,-242.43484035231447
1218,75.845,21.728,116.251,104.98412047945915,117.20110644401188,-200.0,-0.041409115567662254,0.003055907115835855,0.9911385742766192,8.34,-9.52,-0.03,5.61,-1.26,-100.06,13.492177163030036,67.70928890072166,49.09205390871916,-179.1959265076894,16.429481909953445,14.56045463668906
1219,74.124,20.165,117.813,-51.396147528744315,-46.67761684336277,46.647752725100716,-0.041409115567662254,0.003055907115835855,0.9911385742766192,8.34,-9.52,-0.03,5.61,-1.26,-100.06,12.169401544703685,68.56390152529022,48.420821308835656,-91.29535384971048,112.25046476323408,-142.4442095433802
1220,73.491,29.812,120.066,-15.976376164155257,200.0,56.86378435678049,-0.025699439797120967,0.01930820349106889,0.9911804480725941,13.41,-13.65,-1.33,0.5,-0.42,-97.3,10.403483832911133,69.6970697221746,47.522203404886376,-116.04116605921793,-57.38044053618586,-161.1680292135679
1221,71.87899999999998,31.341,120.176,-42.021845103099366,39.85818930684809,2.8674956335861794,-0.025699439797120967,0.01930820349106889,0.9911804480725941,13.41,-13.65,-1.33,0.5,-0.42,-97.3,10.922362837917502,70.54211422406213,46.84554758790455,-63.73873526937397,51.28641686009019,-126.92864754171715
1222,67.13,34.613,121.511,-126.29647359183048,87.01664805063557,35.50343066858129,-0.009651343158635152,0.033002885612975,0.9912996408314116,30.8,-12.2,-0.84,2.69,0.22,-98.15,12.691662544274788,71.66225908062808,45.939806653998744,12.306305789870875,25.889509605075467,-152.25788756180896
1223,66.334,33.247,121.615,-24.18644222296473,-41.50587949317856,3.1600376773722827,-0.009651343158635152,0.033002885612975,0.9912996408314116,30.8,-12.2,-0.84,2.69,0.22,-98.15,14.019510165289653,72.49733756391707,45.257889911631786,-50.27603472527247,94.63920722468471,-131.66941397424256
1224,66.64399999999999,25.125,122.89,9.049509574965038,-200.0,37.21975712283996,-0.009651343158635152,0.033002885612975,0.9912996408314116,30.8,-12.2,-0.84,2.69,0.22,-98.15,15.347886801479998,73.32802401281735,44.57376858345483,-65.25924817882122,195.67874770012318,-152.34330324663037
1225,62.427,35.403,120.98,-34.07428954661888,83.04850556323176,-15.43322101826935,0.011951534376820257,0.026696458787534117,0.9914897437116796,5.26,-5.25,0.57,1.6,-4.6,-100.85,18.89130824997788,75.5211684416712,42.73889748434243,48.05528567993346,-57.01447554657622,-121.71159743626828
1226,58.368,37.909,120.849,-147.06521739130426,90.79710144927536,-4.746376811594211,0.011951534376820257,0.026696458787534117,0.9914897437116796,5.26,-5.25,0.57,1.6,-4.6,-100.85,20.21993346014186,76.33513636504725,42.04695240781229,20.92191368488245,34.948552943765,-132.1333908676869
1227,57.519,36.531,121.182,-31.082961118840288,-50.45031851797613,12.191550120817105,0.011951534376820257,0.026696458787534117,0.9914897437116796,5.26,-5.25,0.57,1.6,-4.6,-100.85,21.105476835238296,76.87516059390762,41.58450803524142,-31.15108074222922,92.11069556534059,-136.8997279732338
1228,56.405,35.389,121.121,-14.600453479075705,-14.967430765802904,-0.7994862317986742,0.014196122425540237,0.08777242987923385,0.9916184840248679,4.09,-95.04,0.72,1.53,-0.16,-98.95,23.76046837486408,78.48242226306128,40.19176669077032,5.2829584429233085,108.89559799031102,-147.03501646255728
1229,56.578,31.327,121.031,6.225708939110472,-146.17820642003747,-3.238808118611962,0.014196122425540237,0.08777242987923385,0.9916184840248679,4.09,-95.04,0.72,1.53,-0.16,-98.95,25.086678851916666,79.27871827835769,39.49241069075706,-32.143217046702105,148.15863792646772,-137.1559252157104
1230,53.709,29.136,122.456,-112.71755785172672,-86.080226299454,55.985541979334364,0.014196122425540237,0.08777242987923385,0.9916184840248679,4.09,-95.04,0.72,1.53,-0.16,-98.95,25.97020844523417,79.80681830733984,39.02508880543487,12.738041158780147,120.33968517725587,-159.37135885530012
1231,52.188,38.76300000000001,120.589,-13.603921077580814,86.10450244172941,-16.6985671609753,0.013933609250333987,0.11102764122563956,0.9917304894732574,13.85,-2.41,-2.6,0.84,-1.68,-104.21,29.498167621830092,81.89666223165541,37.147325771547095,40.11135081521218,-45.33749143156767,-131.16487404698762
1232,48.326,45.31100000000001,119.205,-138.6266556588536,200.0,-49.67873936609356,0.023984319932162733,0.10930957133366996,0.9917710778447588,14.8,3.52,-0.14,-0.44,-0.03,-101.31,30.818086534884486,82.67086727513144,36.43975178214762,50.24135955558464,-27.951932725903234,-119.79504954302016
1233,47.221,45.64,119.36,-45.92684954280981,13.674147963424796,6.442227763923571,0.023984319932162733,0.10930957133366996,0.9917710778447588,14.8,3.52,-0.14,-0.44,-0.03,-101.31,31.69694441268209,83.18407451865046,35.967026945061285,5.385100894874772,61.70730564706649,-140.34284025254902
1234,46.305,48.219,118.68,-7.853156265807023,22.110578613009164,-5.829853996450584,0.044686907428383625,0.10173755113355322,0.9917078056039368,23.39,11.67,0.21,-1.71,-2.08,-98.91,35.202400536254395,85.21303395593594,34.068260924779715,48.890760695504035,49.83002487010182,-151.12192065231957
1235,42.901,49.705,119.047,-129.96334758704936,56.734880879657794,14.011912034208546,0.044686907428383625,0.10173755113355322,0.9917078056039368,23.39,11.67,0.21,-1.71,-2.08,-98.91,36.0759777657111,85.71420702078389,33.59165005010829,53.44837353401697,41.76205099534996,-146.8190625414012
1236,41.033,51.333,119.743,-71.22159524172649,62.07106908647247,26.536525850236316,0.07323637932508811,0.0809285239036693,0.9916148749976864,22.33,40.24,-1.18,-1.35,-5.65,-102.16,36.948323237170776,86.21291387906496,33.11429042148305,34.69223955425314,37.82206766434824,-153.60746846765014
1237,40.391,54.855,119.049,-6.568514103888957,36.034745597970094,-7.100543283643052,0.07285265702496238,0.03491372629169445,0.9912524846940652,-8.84,40.15,-1.03,-0.65,-4.69,-100.74,39.99098912709776,87.9386842000065,31.43777311232748,54.641971278448324,24.99793900813327,-152.2873858509796
1238,39.227,60.252,117.989,-45.98972738048208,200.0,-41.88067957329128,0.07285265702496238,0.03491372629169445,0.9912524846940652,-8.84,40.15,-1.03,-0.65,-4.69,-100.74,40.85706936118353,88.42605170097374,30.95716236685287,33.01041240834462,-29.41122631496273,-127.94914626616031
1239,36.853,61.091,118.211,-67.92560801144478,24.00572246065804,6.3519313304719365,0.07285265702496238,0.03491372629169445,0.9912524846940652,-8.84,40.15,-1.03,-0.65,-4.69,-100.74,42.153260749571466,89.1522725595656,30.234944138747764,63.37428020264633,42.364510797395894,-152.2856811237423
1240,35.53,59.288,120.87,-46.90491384811744,-63.92256966602865,94.27072254130348,0.07285265702496238,0.03491372629169445,0.9912524846940652,-8.84,40.15,-1.03,-0.65,-4.69,-100.74,43.44576319526247,89.87263959644474,29.51119233577663,51.66028490192707,85.8683897196054,-194.17460507739784
1241,35.013000000000005,59.155,120.854,-17.42912045308981,-4.48370023261287,-0.5393925091867088,0.08388037668555541,0.00921312569802012,0.991043509382875,13.57,19.41,0.33,-4.63,-2.32,-100.0,45.16302342062804,90.82391227100986,28.54386084650724,49.449440150869634,65.98428238396218,-159.19689081002429
1242,34.828,59.54600000000001,120.863,-5.886096086541368,12.440343620744455,0.2863506204263551,0.08388037668555541,0.00921312569802012,0.991043509382875,13.57,19.41,0.33,-4.63,-2.32,-100.0,46.018919280936935,91.29555616108198,28.059218770653725,33.18318117570439,51.05646152398047,-153.10656766787642
1243,34.606,60.567,120.807,-7.634900436771376,35.11366372046638,-1.9259208308971831,0.08388037668555541,0.00921312569802012,0.991043509382875,13.57,19.41,0.33,-4.63,-2.32,-100.0,47.29918301581817,91.99797877171808,27.33106263278653,42.46225335805312,44.567975831138725,-156.83956373453324
1244,34.236999999999995,60.75100000000001,120.886,-12.924693520140098,6.444833625218828,2.7670753064796334,0.09255942249619199,-0.009451424143700742,0.9909261656405732,7.53,39.84,-1.82,-2.85,-2.64,-103.77,48.15022153468463,92.46287123311527,26.844844097657102,40.144335592451775,54.001024756949214,-156.12289279361963
1245,34.302,62.053,120.893,2.46230775058708,49.32191832714598,0.26517160390957656,0.09255942249619199,-0.009451424143700742,0.9909261656405732,7.53,39.84,-1.82,-2.85,-2.64,-103.77,49.42292978349039,93.15507978079346,26.114369098001234,41.85548349216629,39.6833934710184,-159.86457551097618
1246,34.013000000000005,67.329,119.892,-9.464548878336384,172.7853283117733,-32.782053381365806,0.09364149926342484,-0.015982603678332832,0.9909168415962626,-5.48,-11.44,-0.92,-3.45,-4.05,-103.74,50.26875203715164,93.61310525043032,25.626635272820273,42.54386450324668,-31.003572712271342,-140.29762999938663
1247,34.119,63.895,121.378,3.071039517904788,-99.49009155174384,43.05249739251374,0.09364149926342484,-0.015982603678332832,0.9909168415962626,-5.48,-11.44,-0.92,-3.45,-4.05,-103.74,51.53336764929504,94.29492745752813,24.89393337704217,44.71979139154432,109.46521921478592,-184.76051303471525
1248,34.145,61.419,120.684,0.9292683798564406,-88.4949426355483,-24.804317523857268,0.09364149926342484,-0.015982603678332832,0.9909168415962626,-5.48,-11.44,-0.92,-3.45,-4.05,-103.74,52.79287093470434,94.970436066046,24.159939660246202,47.779706648625286,99.94838375146065,-152.14268048535288
1249,33.982,63.075,120.832,-5.528422195088991,56.166056166056364,5.019671686338222,0.07816685343714477,-0.0029938656172879626,0.990959341627735,-18.86,-11.55,-0.39,-6.49,0.27,-105.92,54.04707007296497,95.63957030982435,23.424687467298146,52.76014708846465,36.323389043099546,-166.17826357056288
1250,34.515,63.959,120.908,5.884626000552043,9.759867513110684,0.8390836323489662,0.06540749366607597,-0.01816168237932128,0.9908086913519014,-6.86,17.01,-0.36,-0.9,-5.41,-101.9,56.53879184651181,96.95847504655643,21.950541461129728,63.95817980222607,58.33274687407457,-178.61539999855262
1251,34.398,65.578,121.097,-3.953771289537624,54.710732630440646,6.3868613138683745,0.06540749366607597,-0.01816168237932128,0.9908086913519014,-6.86,17.01,-0.36,-0.9,-5.41,-101.9,57.36421792037997,97.39230780583195,21.45811690989329,50.19335324301865,32.17095464428916,-166.65441472001405
1252,34.629,67.71600000000001,121.56,7.987828071509893,73.93063383934407,16.01023548532135,0.06540749366607597,-0.01816168237932128,0.9908086913519014,-6.86,17.01,-0.36,-0.9,-5.41,-101.9,58.597338017081526,98.03755731440408,20.718536962220945,52.66209213734162,25.21358761219637,-176.3597961843983
1253,34.398,72.527,121.599,-6.814159292035238,141.91740412979368,1.1504424778761495,0.059656077778084834,-0.0166261820918949,0.9908089687318676,-3.29,-9.77,-0.77,-2.45,-3.8,-98.53,59.82426771484933,98.67615532362387,19.977855260531694,61.78818577883049,-21.53185600361352,-171.24042276630408
1254,34.623000000000005,71.045,121.335,7.473096851335003,-49.222797927461116,-8.768433638900293,0.059656077778084834,-0.0166261820918949,0.9908089687318676,-3.29,-9.77,-0.77,-2.45,-3.8,-98.53,61.04481919523064,99.30804386138479,19.23610561678843,56.41552834223174,76.08130692878784,-167.46150883779092
1255,35.026,69.616,121.493,14.167193981579338,-50.23553399423477,5.55438374463901,0.059656077778084834,-0.0166261820918949,0.9908089687318676,-3.29,-9.77,-0.77,-2.45,-3.8,-98.53,61.85488434078212,99.72554700526187,18.741029285419952,48.227325598300105,74.96953595641746,-171.11673899241788
1256,35.28800000000001,70.816,121.578,7.120339167300612,32.612240460919736,2.310033699315359,0.059656077778084834,-0.0166261820918949,0.9908089687318676,-3.29,-9.77,-0.77,-2.45,-3.8,-98.53,63.4660402733316,100.55146319307651,17.74953813550965,64.4768622173729,41.073420030349716,-179.1580523759045
1257,35.782,69.893,121.544,14.769635542799053,-27.59589798786145,-1.016533620354771,0.05098097579242322,-0.008409942527164158,0.9908784619112608,-8.47,-4.77,-1.08,-6.0,1.72,-99.13,64.26702115259334,100.95984274868886,17.253143480923693,49.326196398497714,68.74563644962598,-170.67256455373902
1258,36.456,70.869,121.623,19.231866689493998,27.849112594875283,2.2541802202821355,0.05098097579242322,-0.008409942527164158,0.9908784619112608,-8.47,-4.77,-1.08,-6.0,1.72,-99.13,65.85951527899681,101.76736184113709,16.259106530067225,59.940930884076884,45.98321447730914,-181.5168670106416
1259,36.66,71.32300000000002,121.676,6.469412995908844,14.397615196777775,1.680778866584127,0.05098097579242322,-0.008409942527164158,0.9908784619112608,-8.47,-4.77,-1.08,-6.0,1.72,-99.13,66.65091968314015,102.16646851536646,15.761484483023574,55.89680996468017,47.60084568256604,-174.5451200673077
1260,37.051,72.565,121.726,11.358354636300412,36.07947943295388,1.4524750174296177,0.048196473979459135,0.00048726921168395685,0.9909016417748052,-2.65,-2.46,0.37,-3.34,-1.65,-99.35,67.83182062312551,102.75926663264872,15.014325476590226,60.17440247808742,37.66697037249228,-179.49471409825378
1261,37.314,73.053,121.682,8.544509421702344,15.854450942170224,-1.4294996751136106,0.048196473979459135,0.00048726921168395685,0.9909016417748052,-2.65,-2.46,0.37,-3.34,-1.65,-99.35,69.00511312405375,103.3449820994381,14.266325838228896,63.40943511868828,49.02414389795854,-179.20260300940052
1262,37.617,72.27199999999998,121.977,10.156197626868584,-26.17818596232459,9.888047194476158,0.048196473979459135,0.00048726921168395685,0.9909016417748052,-2.65,-2.46,0.37,-3.34,-1.65,-99.35,69.78299182279599,103.73149761917222,13.767209361842456,57.62378764292318,66.90414405811178,-181.80111844770408
1263,38.283,73.824,122.139,22.185209860093398,51.698867421718596,5.396402398400797,0.04411005206059577,0.002746767601044872,0.9909244578311999,-4.01,-4.16,0.57,-3.96,-0.31,-106.16,70.94320202163044,104.30528910590758,13.017885065727446,58.68967015647646,33.182496197305625,-184.9900148885329
1264,39.124,74.988,122.202,25.880904754577656,35.8208955223881,1.9387598092014888,0.04411005206059577,0.002746767601044872,0.9909244578311999,-4.01,-4.16,0.57,-3.96,-0.31,-106.16,72.09532357534016,104.87185536543645,12.267811917318973,56.43180131892982,37.95614681666825,-184.7927725159364
1265,39.439,75.295,122.308,9.957640513371617,9.7047480558893,3.350825061642813,0.04411005206059577,0.002746767601044872,0.9909244578311999,-4.01,-4.16,0.57,-3.96,-0.31,-106.16,72.85882289960594,105.24552626633749,11.767364173617803,59.19661181636783,48.022389751665294,-182.64551440293758
1266,39.906,75.758,122.414,14.306283123487384,14.183745366540878,3.2472505590783487,0.039378511112684825,0.0006576629658426177,0.9908994686576952,-2.59,-0.38,0.4,-1.76,-2.48,-96.79,73.99706802972817,105.79993420557535,11.016119708730537,63.5916537585069,48.536955791321795,-187.75333903060195
1267,40.584,76.984,122.471,19.24769339957429,34.80482611781403,1.6181689141235531,0.039378511112684825,0.0006576629658426177,0.9908994686576952,-2.59,-0.38,0.4,-1.76,-2.48,-96.79,75.5013803711101,106.52768111192249,10.013444993111126,67.21497230337154,38.90978294092492,-192.4534820951069
1268,40.815,77.37,122.509,6.672058228871657,11.148980417076132,1.0975680203337963,0.039378511112684825,0.0006576629658426177,0.9908994686576952,-2.59,-0.38,0.4,-1.76,-2.48,-96.79,76.24769932695094,106.88660763299143,10.488304417714527,63.35912228092579,45.934971799830656,-169.319600695137
1269,41.476000000000006,77.19,122.726,20.53241387879357,-5.591277606933397,6.740595781691632,0.038440061284506485,0.0015069599407406685,0.990886177647792,-1.02,5.35,0.71,-5.03,-1.46,-98.57,77.3597363224019,107.4187718207136,11.241414639721699,63.10302095793543,58.14163457435308,-166.9891456855294
1270,42.017,77.128,122.858,16.775193798449735,-1.9224806201549651,4.093023255814107,0.038440061284506485,0.0015069599407406685,0.990886177647792,-1.02,5.35,0.71,-5.03,-1.46,-98.57,78.46269007431684,107.94342108749932,11.995077248880165,65.64903969540146,57.17995010915986,-164.72984958188118
1271,42.62,78.139,122.849,16.16708670706189,27.106011046168586,-0.2412998015979501,0.038440061284506485,0.0015069599407406685,0.990886177647792,-1.02,5.35,0.71,-5.03,-1.46,-98.57,79.55638899683933,108.46050623509686,12.749257389359546,65.35061456287522,40.196042003065045,-161.40889379151488
1272,43.101000000000006,78.984,122.866,15.322863241056405,26.91854353158545,0.5415564970850214,0.036501006079395534,0.0009643982028947584,0.9908184274155216,-3.31,1.88,-0.98,-0.97,-5.02,-101.48,80.2802958704923,108.80100334947056,13.252314430973179,62.01509762146736,39.24515197427439,-164.80263071916735
1273,43.823,78.533,123.113,20.06280045572016,-12.53230333175851,6.86358962958846,0.036501006079395534,0.0009643982028947584,0.9908184274155216,-3.31,1.88,-0.98,-0.97,-5.02,-101.48,81.35819217799242,109.30537390425064,14.007279527190144,64.26869633194997,62.643185351374385,-163.676504699057
1274,44.51,79.247,123.211,20.134818288393834,20.926143024618952,2.8722157092614005,0.036501006079395534,0.0009643982028947584,0.9908184274155216,-3.31,1.88,-0.98,-0.97,-5.02,-101.48,82.42638226884705,109.8020520365723,14.76266895865956,65.2465715249091,44.711603682243926,-160.4030382628633
1275,45.004,79.476,123.313,14.836171426855266,6.877496471153535,3.0633390395532287,0.0360204467525256,0.009554656663311435,0.990807519927308,-1.21,-11.3,-0.96,-7.98,-0.77,-104.39,83.83524892419508,110.452242379999,15.770454380810804,74.68806064120703,54.95055568799875,-155.25501528985845
1276,45.56399999999999,78.732,123.606,15.702989176153956,-20.86254276260445,8.216028265380299,0.0360204467525256,0.009554656663311435,0.990807519927308,-1.21,-11.3,-0.96,-7.98,-0.77,-104.39,85.22617173014991,111.08856402055748,16.778848709933758,74.73345170565754,71.50463012065242,-156.98771258855962
1277,46.98,79.335,123.799,45.606802370522956,19.421540839989518,6.21618139654767,0.0360204467525256,0.009554656663311435,0.990807519927308,-1.21,-11.3,-0.96,-7.98,-0.77,-104.39,86.25735492653489,111.55663896994734,17.535493940127974,55.89319518043464,48.564097423665324,-158.37902606108594
1278,47.688,79.765,123.962,7.691722706878068,4.671526502764966,1.7708344650015393,0.03053393422338143,0.01970755340373166,0.9908044599496088,-6.18,-11.05,-1.85,-4.91,0.19,-98.43,87.95264036510765,112.31917178839943,18.79713071539974,78.02476695181045,56.0980419845676,-148.62929314774584
1279,49.315,80.189,124.333,49.76296069735418,12.968343783452895,11.347300810521336,0.030657000926805112,0.0185240306325182,0.9908301571788392,5.53,3.03,-0.9,-4.33,-0.73,-103.54,89.28742475670131,112.91324810508804,19.80685138789853,52.87412783456568,51.48938368170826,-158.70849237404332
1280,49.872,81.91199999999998,124.223,17.220058121560694,53.267791999011095,-3.4007296110801777,0.030657000926805112,0.0185240306325182,0.9908301571788392,5.53,3.03,-0.9,-4.33,-0.73,-103.54,89.9475401844428,113.20493444815556,20.31182005089244,69.4436139722274,29.867954728358804,-150.12913439728518
